15;naval_base;2805.68;9.50;1503.57;-2.90;2847
15;bunker;2808.36;10.40;1490.28;0.64;0
15;bunker;2815.22;9.60;1507.81;4.76;0
15;bunker;2817.72;9.90;1499.54;2.61;0
15;bunker;2822.86;9.80;1506.68;2.71;0
15;bunker;2788.06;10.30;1500.74;0.55;0
15;bunker;2822.69;9.90;1495.39;3.21;0
15;bunker;2795.61;11.00;1498.73;4.77;0
15;bunker;2830.52;10.00;1503.45;1.16;0
15;bunker;2791.22;11.40;1491.37;5.28;0
15;bunker;2799.31;11.30;1492.27;0.20;0
15;bunker;2830.88;9.90;1513.57;3.22;0
15;bunker;2784.10;9.80;1493.74;5.88;0
15;bunker;2816.23;9.90;1487.47;2.26;0
15;bunker;2807.98;9.80;1500.66;0.11;0
15;bunker;2781.77;9.70;1504.42;1.67;0
15;coastal_bunker;2783.00;9.50;1511.00;-3.39;0
15;coastal_bunker;2792.00;9.55;1504.00;-3.39;0
15;coastal_bunker;2784.00;9.60;1490.00;-2.16;0
15;coastal_bunker;2819.00;9.53;1515.00;-2.36;0
15;coastal_bunker;2801.00;9.70;1502.00;-3.39;0
15;coastal_bunker;2809.00;9.57;1505.00;-2.90;0
15;coastal_bunker;2809.00;9.50;1506.00;-1.57;0
15;dockyard;2808.23;9.50;1510.23;-1.96;0
15;anti_air_building;2809.00;10.43;1492.00;1.22;0
15;anti_air_building;2829.00;9.80;1509.00;5.34;0
15;anti_air_building;2800.00;10.95;1490.00;5.45;0
15;synthetic_refinery;2803.00;10.60;1498.00;3.29;0
15;radar_station;2814.57;9.90;1500.75;5.95;0
15;rocket_site;2792.00;11.25;1497.00;2.33;0
15;nuclear_reactor;2799.00;10.70;1499.00;3.89;0
16;arms_factory;2853.00;9.80;1488.00;4.09;0
16;arms_factory;2833.00;10.25;1498.00;0.47;0
16;arms_factory;2835.00;9.85;1481.00;2.04;0
16;arms_factory;2849.00;9.80;1485.00;4.70;0
16;arms_factory;2838.00;9.80;1493.00;2.54;0
16;arms_factory;2859.00;9.82;1495.00;3.74;0
16;industrial_complex;2838.00;9.80;1486.00;0.48;0
16;industrial_complex;2854.00;9.80;1488.00;3.14;0
16;industrial_complex;2858.00;9.78;1490.00;5.81;0
16;industrial_complex;2839.00;9.80;1484.00;2.54;0
16;industrial_complex;2849.00;9.80;1485.00;5.21;0
16;industrial_complex;2829.00;9.95;1490.00;1.59;0
16;air_base;2832.15;9.90;1491.67;4.65;0
16;bunker;2839.00;9.80;1486.00;0.99;0
16;bunker;2837.00;9.80;1489.00;3.66;0
16;bunker;2836.00;9.80;1497.00;0.04;0
16;bunker;2853.00;9.80;1496.00;2.70;0
16;bunker;2852.00;9.80;1490.00;5.72;0
16;bunker;2824.00;10.00;1486.00;0.64;0
16;bunker;2836.00;9.80;1485.00;4.76;0
16;bunker;2856.00;9.80;1487.00;2.61;0
16;bunker;2843.00;9.80;1496.00;2.71;0
16;anti_air_building;2844.00;9.80;1491.00;0.55;0
16;anti_air_building;2834.00;10.03;1480.00;3.21;0
16;anti_air_building;2847.00;9.70;1497.00;4.77;0
16;synthetic_refinery;2848.00;9.78;1490.00;1.16;0
16;radar_station;2855.00;9.80;1493.00;5.28;0
16;rocket_site;2850.00;9.78;1494.00;0.20;0
16;nuclear_reactor;2850.00;9.80;1487.00;3.22;0
22;arms_factory;2853.00;11.38;1389.00;4.25;0
22;arms_factory;2865.00;12.07;1402.00;0.99;0
22;arms_factory;2860.00;11.98;1400.00;3.66;0
22;arms_factory;2841.00;10.32;1400.00;0.04;0
22;arms_factory;2867.00;10.07;1395.00;2.70;0
22;arms_factory;2852.00;11.88;1407.00;5.72;0
22;industrial_complex;2841.00;10.20;1408.00;0.64;0
22;industrial_complex;2849.00;11.05;1399.00;4.76;0
22;industrial_complex;2863.00;9.70;1389.00;2.61;0
22;industrial_complex;2867.00;11.75;1403.00;2.71;0
22;industrial_complex;2844.00;10.50;1398.00;0.55;0
22;industrial_complex;2852.00;12.18;1392.00;3.21;0
22;air_base;2860.54;11.60;1396.96;0.59;0
22;naval_base;2872.00;9.50;1390.00;0.46;5505
22;naval_base;2875.00;9.50;1389.00;-0.12;5505
22;naval_base;2862.00;9.50;1386.00;0.79;5505
22;bunker;2873.00;10.07;1401.00;3.22;0
22;bunker;2851.00;12.10;1391.00;5.88;0
22;bunker;2856.00;13.73;1413.00;2.26;0
22;bunker;2849.00;11.57;1403.00;0.11;0
22;bunker;2856.00;11.60;1401.00;1.67;0
22;bunker;2865.00;10.45;1396.00;5.79;0
22;bunker;2847.00;11.35;1392.00;0.71;0
22;bunker;2844.00;10.95;1404.00;4.83;0
22;bunker;2860.00;11.00;1395.00;0.11;0
22;bunker;2873.00;9.70;1393.00;2.78;0
22;bunker;2843.00;10.40;1399.00;5.44;0
22;coastal_bunker;2859.00;9.50;1386.00;0.79;0
22;coastal_bunker;2865.00;9.57;1389.00;0.46;0
22;coastal_bunker;2877.00;9.50;1389.00;-0.12;0
22;dockyard;2866.00;9.50;1389.00;0.46;0
22;anti_air_building;2872.00;9.65;1391.00;5.45;0
22;anti_air_building;2875.00;9.93;1399.00;3.29;0
22;anti_air_building;2839.00;10.15;1400.00;5.95;0
22;synthetic_refinery;2848.00;11.32;1395.00;2.33;0
22;radar_station;2850.00;11.53;1407.00;3.89;0
22;rocket_site;2839.00;10.10;1408.00;1.73;0
22;nuclear_reactor;2862.00;12.70;1403.00;4.40;0
24;arms_factory;2841.00;9.88;1476.00;2.70;0
24;arms_factory;2841.00;9.88;1476.00;5.72;0
24;arms_factory;2818.00;9.82;1463.00;0.64;0
24;arms_factory;2826.00;9.88;1466.00;4.76;0
24;arms_factory;2826.00;9.88;1466.00;2.61;0
24;arms_factory;2835.00;10.40;1468.00;2.71;0
24;industrial_complex;2845.00;10.10;1462.00;0.55;0
24;industrial_complex;2819.00;10.28;1471.00;3.21;0
24;industrial_complex;2819.00;10.28;1471.00;4.77;0
24;industrial_complex;2850.00;9.80;1479.00;1.16;0
24;industrial_complex;2841.00;10.40;1467.00;5.28;0
24;industrial_complex;2841.00;10.40;1467.00;0.20;0
24;air_base;2832.31;10.40;1475.64;3.62;0
24;bunker;2819.00;9.78;1464.00;5.88;0
24;bunker;2836.00;10.40;1472.00;2.26;0
24;bunker;2826.00;10.40;1472.00;0.11;0
24;bunker;2846.00;10.45;1465.00;1.67;0
24;bunker;2848.00;9.90;1459.00;5.79;0
24;bunker;2838.00;10.00;1477.00;0.71;0
24;bunker;2815.00;9.80;1468.00;4.83;0
24;bunker;2836.00;10.40;1467.00;0.11;0
24;bunker;2846.00;9.80;1477.00;2.78;0
24;anti_air_building;2825.00;9.80;1464.00;5.44;0
24;anti_air_building;2825.00;9.80;1464.00;2.17;0
24;anti_air_building;2841.00;9.82;1477.00;3.38;0
24;synthetic_refinery;2816.00;9.80;1468.00;1.22;0
24;radar_station;2816.00;9.80;1468.00;5.34;0
24;rocket_site;2825.00;10.00;1467.00;5.45;0
24;nuclear_reactor;2852.00;9.90;1475.00;3.29;0
28;arms_factory;2906.00;10.73;1498.00;4.77;0
28;arms_factory;2930.00;11.07;1494.00;1.16;0
28;arms_factory;2927.00;11.03;1491.00;5.28;0
28;arms_factory;2908.00;10.82;1499.00;0.20;0
28;arms_factory;2926.00;11.48;1495.00;3.22;0
28;arms_factory;2918.00;13.57;1487.00;5.88;0
28;industrial_complex;2904.00;10.70;1501.00;2.26;0
28;industrial_complex;2923.00;11.15;1483.00;0.11;0
28;industrial_complex;2920.00;13.53;1488.00;1.67;0
28;industrial_complex;2907.00;10.70;1502.00;5.79;0
28;industrial_complex;2920.00;12.55;1472.00;0.71;0
28;industrial_complex;2922.00;12.68;1489.00;4.83;0
28;air_base;2918.73;13.60;1488.54;-4.29;0
28;bunker;2918.22;13.50;1469.67;2.78;0
28;bunker;2905.55;10.70;1496.64;5.44;0
28;bunker;2912.00;11.10;1495.35;2.17;0
28;bunker;2900.54;10.70;1502.50;3.38;0
28;bunker;2927.58;11.30;1494.78;1.22;0
28;bunker;2925.39;11.00;1485.23;5.34;0
28;bunker;2921.11;12.60;1479.42;5.45;0
28;bunker;2920.87;13.20;1490.39;2.49;0
28;anti_air_building;2918.00;14.68;1478.00;5.95;0
28;anti_air_building;2918.00;13.90;1486.00;2.33;0
28;anti_air_building;2904.00;10.57;1497.00;3.89;0
28;synthetic_refinery;2920.00;13.23;1479.00;1.73;0
28;radar_station;2901.00;10.70;1500.00;4.40;0
28;rocket_site;2905.00;10.68;1498.00;0.78;0
28;nuclear_reactor;2922.00;11.38;1480.00;2.34;0
29;arms_factory;2856.88;9.80;1523.34;5.28;0
29;arms_factory;2845.79;9.90;1517.82;0.20;0
29;arms_factory;2853.91;9.70;1534.48;3.22;0
29;arms_factory;2840.00;9.75;1534.00;5.88;0
29;arms_factory;2837.50;9.90;1517.23;2.26;0
29;arms_factory;2835.00;9.68;1522.00;0.11;0
29;industrial_complex;2848.55;9.70;1533.55;1.67;0
29;industrial_complex;2839.00;9.80;1506.00;5.79;0
29;industrial_complex;2856.00;9.75;1525.00;0.71;0
29;industrial_complex;2855.00;9.80;1522.00;4.83;0
29;industrial_complex;2847.20;9.80;1525.32;0.11;0
29;industrial_complex;2839.00;9.80;1532.00;2.78;0
29;air_base;2849.79;9.80;1529.30;5.04;0
29;naval_base;2834.33;9.60;1536.29;-2.63;11748
29;naval_base;2843.00;9.50;1539.00;-2.94;8621
29;naval_base;2831.00;9.50;1526.00;-1.77;12389
29;naval_base;2829.00;9.50;1520.00;-2.27;12389
29;naval_base;2849.19;9.60;1540.46;-2.68;8621
29;bunker;2846.00;9.70;1537.00;3.29;0
29;bunker;2845.00;10.15;1505.00;5.95;0
29;bunker;2857.00;9.88;1517.00;2.33;0
29;bunker;2855.00;9.70;1530.00;3.89;0
29;bunker;2843.00;9.85;1506.00;1.73;0
29;bunker;2839.00;9.85;1511.00;4.40;0
29;bunker;2838.00;9.73;1522.00;0.78;0
29;bunker;2869.00;10.00;1512.00;2.34;0
29;bunker;2837.00;9.70;1536.00;0.18;0
29;bunker;2846.00;9.85;1518.00;2.84;0
29;bunker;2862.00;9.80;1520.00;5.50;0
29;bunker;2860.00;9.85;1499.00;2.24;0
29;bunker;2839.00;9.78;1530.00;3.45;0
29;bunker;2848.00;10.38;1512.00;1.29;0
29;bunker;2846.00;9.70;1534.00;2.85;0
29;bunker;2857.00;10.32;1506.00;5.51;0
29;coastal_bunker;2830.00;9.57;1520.00;-2.27;0
29;coastal_bunker;2849.00;9.50;1541.00;-2.68;0
29;coastal_bunker;2832.00;9.53;1534.00;-2.03;0
29;coastal_bunker;2831.00;9.50;1526.00;-1.77;0
29;coastal_bunker;2839.00;9.60;1537.00;-3.14;0
29;dockyard;2839.00;9.60;1537.00;-3.14;0
29;anti_air_building;2853.00;9.80;1521.00;6.03;0
29;anti_air_building;2860.00;10.40;1508.00;2.41;0
29;anti_air_building;2866.00;10.07;1509.00;0.25;0
29;synthetic_refinery;2846.00;9.70;1534.00;1.45;0
29;radar_station;2840.56;9.80;1529.15;4.47;0
29;rocket_site;2849.00;10.35;1514.00;0.85;0
29;nuclear_reactor;2842.23;9.80;1526.72;3.52;0
33;arms_factory;2816.00;9.80;1445.00;0.71;0
33;arms_factory;2827.00;9.80;1452.00;4.83;0
33;arms_factory;2815.00;9.88;1442.00;0.11;0
33;arms_factory;2834.00;9.95;1452.00;2.78;0
33;arms_factory;2836.00;10.00;1437.00;5.44;0
33;arms_factory;2842.00;10.05;1453.00;2.17;0
33;industrial_complex;2833.00;10.03;1438.00;3.38;0
33;industrial_complex;2840.00;10.10;1451.00;1.22;0
33;industrial_complex;2838.00;10.05;1445.00;5.34;0
33;industrial_complex;2840.00;10.05;1452.00;5.45;0
33;industrial_complex;2824.00;9.80;1449.00;3.29;0
33;industrial_complex;2834.00;9.90;1458.00;5.95;0
33;air_base;2837.80;10.20;1448.70;2.33;0
33;bunker;2826.00;9.80;1457.00;3.89;0
33;bunker;2822.00;9.90;1444.00;1.73;0
33;bunker;2828.00;9.80;1454.00;4.40;0
33;bunker;2820.00;9.85;1445.00;0.78;0
33;bunker;2841.00;10.00;1441.00;2.34;0
33;bunker;2840.00;10.15;1447.00;0.18;0
33;bunker;2843.00;10.10;1451.00;2.84;0
33;bunker;2832.00;9.80;1457.00;5.50;0
33;bunker;2838.00;10.00;1436.00;2.24;0
33;anti_air_building;2825.00;9.80;1454.00;3.45;0
33;anti_air_building;2821.00;9.88;1445.00;1.29;0
33;anti_air_building;2836.00;9.98;1452.00;2.85;0
33;synthetic_refinery;2832.00;10.00;1440.00;5.51;0
33;radar_station;2826.00;9.80;1453.00;1.90;0
33;rocket_site;2838.00;10.00;1440.00;6.02;0
33;nuclear_reactor;2837.00;9.90;1454.00;6.12;0
36;arms_factory;2899.00;9.60;1582.00;3.38;0
36;arms_factory;2912.00;9.70;1564.00;1.22;0
36;arms_factory;2900.00;9.60;1577.00;5.34;0
36;arms_factory;2902.00;9.70;1586.00;5.45;0
36;arms_factory;2899.00;9.50;1570.00;3.29;0
36;arms_factory;2900.00;9.60;1581.00;5.95;0
36;industrial_complex;2911.00;9.65;1584.00;2.33;0
36;industrial_complex;2913.00;9.70;1578.00;3.89;0
36;industrial_complex;2914.00;9.70;1579.00;1.73;0
36;industrial_complex;2898.00;9.70;1584.00;4.40;0
36;industrial_complex;2905.00;9.70;1566.00;0.78;0
36;industrial_complex;2904.00;9.65;1573.00;2.34;0
36;air_base;2909.00;10.30;1558.00;0.18;0
36;naval_base;2890.04;9.50;1581.67;-2.24;2752
36;naval_base;2911.00;9.50;1589.00;-3.14;2752
36;naval_base;2905.00;9.55;1587.00;-3.14;2752
36;bunker;2900.00;9.60;1578.00;3.45;0
36;bunker;2908.00;9.80;1563.00;1.29;0
36;bunker;2906.00;10.28;1559.00;2.85;0
36;bunker;2904.00;9.60;1570.00;5.51;0
36;bunker;2906.00;9.70;1575.00;1.90;0
36;bunker;2898.00;9.68;1562.00;6.02;0
36;bunker;2908.00;9.68;1587.00;6.12;0
36;bunker;2897.00;9.63;1582.00;3.96;0
36;coastal_bunker;2892.00;9.50;1589.00;-2.94;0
36;coastal_bunker;2913.00;9.60;1587.00;-3.14;0
36;coastal_bunker;2901.00;9.55;1587.00;-3.14;0
36;dockyard;2891.75;9.50;1584.74;-2.44;0
36;anti_air_building;2912.00;9.70;1565.00;0.25;0
36;anti_air_building;2895.00;9.53;1578.00;1.45;0
36;anti_air_building;2903.00;10.00;1558.00;4.47;0
36;synthetic_refinery;2902.00;9.60;1571.00;0.85;0
36;radar_station;2908.00;9.70;1581.00;3.52;0
36;rocket_site;2911.00;9.70;1585.00;5.08;0
36;nuclear_reactor;2905.00;9.65;1576.00;2.92;0
37;arms_factory;2992.00;9.70;1631.00;5.34;0
37;arms_factory;2996.00;9.68;1636.00;5.45;0
37;arms_factory;3000.00;9.70;1642.00;3.29;0
37;arms_factory;2966.00;9.70;1630.00;5.95;0
37;arms_factory;2984.00;9.70;1632.00;2.33;0
37;arms_factory;2986.00;9.70;1636.00;3.89;0
37;industrial_complex;2993.00;9.70;1630.00;1.73;0
37;industrial_complex;2989.00;9.70;1632.00;4.40;0
37;industrial_complex;3001.00;9.70;1640.00;0.78;0
37;industrial_complex;2967.00;9.70;1629.00;2.34;0
37;industrial_complex;2971.00;9.70;1630.00;0.18;0
37;industrial_complex;2985.00;9.70;1635.00;2.84;0
